id,quantity,title,pid,type,description,image,brand_name,amount,date,status,payment_mode,cid,pname,pemail,pphone,pplace,ppost,ppin,pcustomer_type,retailer_name,retailer_email,retailer_phone,retailer_place,retailer_post,retailer_pin
840,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
841,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
842,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
843,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
844,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
845,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
846,3,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
847,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
848,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
849,4,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
850,8,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
851,3,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
852,3,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
853,4,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
854,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
855,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
856,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
857,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
858,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
859,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
860,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
861,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
862,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
863,2,Glucose Powder,24,Health Drink,Instant energy drink,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(1).jpeg,Glucon-D,95,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
864,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
865,4,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
866,3,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
867,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
868,2,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
869,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
870,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
871,5,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
872,5,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
873,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,UPI,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
874,2,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
875,4,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
876,3,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
877,10,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
878,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
879,3,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
880,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
881,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
882,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
883,2,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
884,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
885,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
886,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
887,1,Glucose Powder,24,Health Drink,Instant energy drink,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(1).jpeg,Glucon-D,95,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
888,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
889,1,Rusk,31,Snack,Tea time snack,/media/WhatsApp%20Image%202026-03-28%20at%2011.54.20.jpeg,Britannia,35,2026-03-28,Ordered,Credit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
890,2,Rusk,31,Snack,Tea time snack,/media/WhatsApp%20Image%202026-03-28%20at%2011.54.20.jpeg,Britannia,35,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
891,2,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
892,2,Rusk,31,Snack,Tea time snack,/media/WhatsApp%20Image%202026-03-28%20at%2011.54.20.jpeg,Britannia,35,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
893,2,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
894,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
895,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
896,1,Rusk,31,Snack,Tea time snack,/media/WhatsApp%20Image%202026-03-28%20at%2011.54.20.jpeg,Britannia,35,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
897,2,Boost,32,Health Drink,Energy drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.53.jpeg,Boost,280,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
898,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
899,1,Rusk,31,Snack,Tea time snack,/media/WhatsApp%20Image%202026-03-28%20at%2011.54.20.jpeg,Britannia,35,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
900,1,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
901,1,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
902,1,Boost,32,Health Drink,Energy drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.53.jpeg,Boost,280,2026-03-28,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
903,1,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
904,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
905,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
906,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
907,1,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,UPI,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
908,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
909,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
910,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
911,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
912,1,Glucose Powder,24,Health Drink,Instant energy drink,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(1).jpeg,Glucon-D,95,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
913,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
914,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
915,2,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
916,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
917,2,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
918,1,Horlicks,33,Health Drink,Nutrition drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.56.54.jpeg,Horlicks,300,2026-03-28,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
